r_mult,pts,bars_held,exit_reason,entry_px,exit_px,sl_pts,timestamp,session,pred_class,regime,direction,confidence,atr_entry,date,pnl_usd,win,be,year,conf_bucket,month
0.0,0.0,1,BE_STOP,14228.75,14228.75,6.0,2023-01-16 10:19:00,LON,3,SHORT_REV,SHORT,0.4194824695587158,4.928571428571429,2023-01-16,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,4,BE_STOP,14216.25,14216.25,6.0,2023-01-16 10:30:00,LON,4,LONG_REV,LONG,0.5182977318763733,4.214285714285714,2023-01-16,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-6.0,6,STOP_LOSS,14203.5,14197.5,6.0,2023-01-16 10:45:00,LON,4,LONG_REV,LONG,0.4996446371078491,4.589285714285714,2023-01-16,-120.0,0,0,2023,0.45-0.55,2023-01
0.0,0.0,13,BE_STOP,14242.5,14242.5,6.0,2023-01-16 16:00:00,NY,4,LONG_REV,LONG,0.6022558808326721,2.767857142857143,2023-01-16,0.0,0,1,2023,0.55-0.65,2023-01
2.2708333333333335,13.625,17,TRAIL_STOP,14241.75,14255.375,6.0,2023-01-16 16:15:00,NY,4,LONG_REV,LONG,0.6967340707778931,2.75,2023-01-16,272.5,1,0,2023,0.65-0.75,2023-01
0.0,0.0,3,BE_STOP,14255.25,14255.25,6.0,2023-01-16 16:45:00,NY,2,LONG_BREAK,LONG,0.43962907791137695,6.0,2023-01-16,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14254.5,14254.5,6.0,2023-01-16 17:00:00,NY,4,LONG_REV,LONG,0.4238370656967163,2.892857142857143,2023-01-16,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,3,STOP_LOSS,14239.5,14245.5,6.0,2023-01-16 17:15:00,NY,3,SHORT_REV,SHORT,0.5245082378387451,4.321428571428571,2023-01-16,-120.0,0,0,2023,0.45-0.55,2023-01
0.0,0.0,4,BE_STOP,14202.5,14202.5,6.0,2023-01-17 09:30:00,LON,3,SHORT_REV,SHORT,0.680376410484314,3.625,2023-01-17,0.0,0,1,2023,0.65-0.75,2023-01
-1.0,-6.0,8,STOP_LOSS,14196.75,14202.75,6.0,2023-01-17 09:45:00,LON,3,SHORT_REV,SHORT,0.6100917458534241,3.625,2023-01-17,-120.0,0,0,2023,0.55-0.65,2023-01
-1.0,-6.0,1,STOP_LOSS,14204.25,14210.25,6.0,2023-01-17 10:00:00,LON,3,SHORT_REV,SHORT,0.7711227536201477,3.125,2023-01-17,-120.0,0,0,2023,0.75+,2023-01
0.0,0.0,1,BE_STOP,14207.75,14207.75,6.0,2023-01-17 10:02:00,LON,3,SHORT_REV,SHORT,0.41578999161720276,3.5892857142857144,2023-01-17,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,4,STOP_LOSS,14219.75,14213.75,6.0,2023-01-17 10:15:00,LON,4,LONG_REV,LONG,0.7500126361846924,5.339285714285714,2023-01-17,-120.0,0,0,2023,0.75+,2023-01
0.0,0.0,1,BE_STOP,14213.0,14213.0,6.0,2023-01-17 10:30:00,LON,4,LONG_REV,LONG,0.7432007789611816,4.428571428571429,2023-01-17,0.0,0,1,2023,0.65-0.75,2023-01
-1.0,-6.0,2,STOP_LOSS,14212.5,14206.5,6.0,2023-01-17 10:32:00,LON,4,LONG_REV,LONG,0.43243783712387085,4.5,2023-01-17,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14207.25,14207.25,6.0,2023-01-17 10:45:00,LON,4,LONG_REV,LONG,0.6520190834999084,4.678571428571429,2023-01-17,0.0,0,1,2023,0.65-0.75,2023-01
0.0,0.0,4,BE_STOP,14212.75,14212.75,6.0,2023-01-17 10:47:00,LON,4,LONG_REV,LONG,0.5388131737709045,4.607142857142857,2023-01-17,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14219.25,14219.25,6.0,2023-01-17 16:00:00,NY,4,LONG_REV,LONG,0.6279263496398926,6.428571428571429,2023-01-17,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14236.75,14236.75,6.0,2023-01-17 16:15:00,NY,4,LONG_REV,LONG,0.46756574511528015,5.571428571428571,2023-01-17,0.0,0,1,2023,0.45-0.55,2023-01
3.105654761904892,18.63392857142935,1,TRAIL_STOP,14253.75,14272.38392857143,6.0,2023-01-17 16:30:00,NY,4,LONG_REV,LONG,0.6213511228561401,6.232142857142857,2023-01-17,372.678571428587,1,0,2023,0.55-0.65,2023-01
1.5401785714285714,21.5625,4,TRAIL_STOP,14233.5,14255.0625,14.0,2023-01-17 16:45:00,NY,4,LONG_REV,LONG,0.43763870000839233,19.375,2023-01-17,431.25,1,0,2023,0.35-0.45,2023-01
2.446030640668574,25.089285714286234,1,TRAIL_STOP,14269.75,14294.839285714286,10.257142857142858,2023-01-17 17:00:00,NY,4,LONG_REV,LONG,0.624019205570221,12.821428571428571,2023-01-17,501.7857142857247,1,0,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14300.25,14300.25,12.157142857142858,2023-01-17 17:02:00,NY,2,LONG_BREAK,LONG,0.36276108026504517,15.196428571428571,2023-01-17,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,2,BE_STOP,14320.0,14320.0,10.571428571428571,2023-01-17 17:15:00,NY,3,SHORT_REV,SHORT,0.7976024746894836,13.214285714285714,2023-01-17,0.0,0,1,2023,0.75+,2023-01
0.0,0.0,5,BE_STOP,14308.5,14308.5,6.0,2023-01-18 09:30:00,LON,3,SHORT_REV,SHORT,0.6805548667907715,2.5535714285714284,2023-01-18,0.0,0,1,2023,0.65-0.75,2023-01
-1.0,-6.0,2,STOP_LOSS,14293.25,14299.25,6.0,2023-01-18 09:45:00,LON,3,SHORT_REV,SHORT,0.7623384594917297,4.25,2023-01-18,-120.0,0,0,2023,0.75+,2023-01
0.0,0.0,2,BE_STOP,14303.25,14303.25,6.0,2023-01-18 10:00:00,LON,3,SHORT_REV,SHORT,0.8869268298149109,3.857142857142857,2023-01-18,0.0,0,1,2023,0.75+,2023-01
0.0,0.0,1,BE_STOP,14304.25,14304.25,6.0,2023-01-18 10:03:00,LON,3,SHORT_REV,SHORT,0.5415709614753723,3.767857142857143,2023-01-18,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14316.25,14316.25,6.0,2023-01-18 10:15:00,LON,3,SHORT_REV,SHORT,0.6683220863342285,4.660714285714286,2023-01-18,0.0,0,1,2023,0.65-0.75,2023-01
0.0,0.0,3,BE_STOP,14285.25,14285.25,6.0,2023-01-18 10:30:00,LON,3,SHORT_REV,SHORT,0.6382064819335938,5.232142857142857,2023-01-18,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14279.25,14279.25,6.0,2023-01-18 10:34:00,LON,3,SHORT_REV,SHORT,0.42623764276504517,5.375,2023-01-18,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,4,BE_STOP,14276.0,14276.0,6.0,2023-01-18 10:45:00,LON,3,SHORT_REV,SHORT,0.5352668762207031,5.071428571428571,2023-01-18,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14345.75,14345.75,6.42857142857143,2023-01-18 16:00:00,NY,3,SHORT_REV,SHORT,0.5187873840332031,8.035714285714286,2023-01-18,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-6.0,1,STOP_LOSS,14357.25,14363.25,6.0,2023-01-18 16:15:00,NY,3,SHORT_REV,SHORT,0.6128541827201843,6.571428571428571,2023-01-18,-120.0,0,0,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14350.0,14350.0,6.0,2023-01-18 16:30:00,NY,3,SHORT_REV,SHORT,0.7315965294837952,7.357142857142857,2023-01-18,0.0,0,1,2023,0.65-0.75,2023-01
0.0,0.0,1,BE_STOP,14344.0,14344.0,14.0,2023-01-18 16:45:00,NY,3,SHORT_REV,SHORT,0.6008319854736328,22.196428571428573,2023-01-18,0.0,0,1,2023,0.55-0.65,2023-01
-0.9999999999999811,-11.014285714285506,1,STOP_LOSS,14374.25,14385.264285714286,11.014285714285714,2023-01-18 17:00:00,NY,3,SHORT_REV,SHORT,0.814793586730957,13.767857142857142,2023-01-18,-220.28571428571013,0,0,2023,0.75+,2023-01
0.0,0.0,1,BE_STOP,14401.5,14401.5,11.657142857142858,2023-01-18 17:02:00,NY,3,SHORT_REV,SHORT,0.5418369770050049,14.571428571428571,2023-01-18,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14379.5,14379.5,10.042857142857144,2023-01-18 17:15:00,NY,3,SHORT_REV,SHORT,0.7260012030601501,12.553571428571429,2023-01-18,0.0,0,1,2023,0.65-0.75,2023-01
-1.0,-6.0,3,STOP_LOSS,14092.5,14098.5,6.0,2023-01-19 09:30:00,LON,3,SHORT_REV,SHORT,0.6260585784912109,5.482142857142857,2023-01-19,-120.0,0,0,2023,0.55-0.65,2023-01
-1.0,-6.0,16,STOP_LOSS,14099.75,14105.75,6.0,2023-01-19 09:45:00,LON,3,SHORT_REV,SHORT,0.6158984899520874,3.3392857142857144,2023-01-19,-120.0,0,0,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14107.75,14107.75,6.0,2023-01-19 10:02:00,LON,4,LONG_REV,LONG,0.4412701427936554,3.8035714285714284,2023-01-19,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,2,STOP_LOSS,14111.5,14117.5,6.0,2023-01-19 10:04:00,LON,3,SHORT_REV,SHORT,0.3901447057723999,4.357142857142857,2023-01-19,-120.0,0,0,2023,0.35-0.45,2023-01
-1.0,-6.0,3,STOP_LOSS,14134.75,14128.75,6.0,2023-01-19 10:15:00,LON,2,LONG_BREAK,LONG,0.4237809479236603,6.25,2023-01-19,-120.0,0,0,2023,0.35-0.45,2023-01
-1.0,-6.0,5,STOP_LOSS,14131.25,14125.25,6.0,2023-01-19 10:30:00,LON,4,LONG_REV,LONG,0.3787098526954651,5.125,2023-01-19,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,4,BE_STOP,14120.0,14120.0,6.0,2023-01-19 10:45:00,LON,4,LONG_REV,LONG,0.4115128219127655,4.142857142857143,2023-01-19,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,2,STOP_LOSS,14114.25,14108.25,6.0,2023-01-19 10:50:00,LON,4,LONG_REV,LONG,0.3726251721382141,4.160714285714286,2023-01-19,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14042.75,14042.75,6.0,2023-01-19 16:00:00,NY,4,LONG_REV,LONG,0.5239705443382263,7.017857142857143,2023-01-19,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14037.75,14037.75,6.0,2023-01-19 16:15:00,NY,3,SHORT_REV,SHORT,0.5497286319732666,5.714285714285714,2023-01-19,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14062.25,14062.25,6.0,2023-01-19 16:30:00,NY,3,SHORT_REV,SHORT,0.5488465428352356,6.428571428571429,2023-01-19,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-14.0,2,STOP_LOSS,14042.5,14028.5,14.0,2023-01-19 16:45:00,NY,4,LONG_REV,LONG,0.508697509765625,18.892857142857142,2023-01-19,-280.0,0,0,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14051.25,14051.25,11.271428571428572,2023-01-19 17:00:00,NY,3,SHORT_REV,SHORT,0.5358752608299255,14.089285714285714,2023-01-19,0.0,0,1,2023,0.45-0.55,2023-01
-1.000000000000041,-11.34285714285761,1,STOP_LOSS,14038.75,14050.092857142858,11.342857142857143,2023-01-19 17:02:00,NY,3,SHORT_REV,SHORT,0.4330398142337799,14.178571428571429,2023-01-19,-226.85714285715218,0,0,2023,0.35-0.45,2023-01
0.0,0.0,2,BE_STOP,14029.0,14029.0,11.67142857142857,2023-01-19 17:15:00,NY,4,LONG_REV,LONG,0.5559631586074829,14.589285714285714,2023-01-19,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,2,BE_STOP,14080.75,14080.75,6.0,2023-01-20 09:30:00,LON,3,SHORT_REV,SHORT,0.45460134744644165,3.5714285714285716,2023-01-20,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-6.0,6,STOP_LOSS,14080.5,14086.5,6.0,2023-01-20 09:45:00,LON,3,SHORT_REV,SHORT,0.5294439792633057,2.392857142857143,2023-01-20,-120.0,0,0,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14080.5,14080.5,6.0,2023-01-20 10:00:00,LON,3,SHORT_REV,SHORT,0.6270939111709595,2.875,2023-01-20,0.0,0,1,2023,0.55-0.65,2023-01
-1.0,-6.0,8,STOP_LOSS,14066.0,14060.0,6.0,2023-01-20 10:15:00,LON,2,LONG_BREAK,LONG,0.4373471140861511,4.392857142857143,2023-01-20,-120.0,0,0,2023,0.35-0.45,2023-01
2.6473214285715585,15.883928571429351,7,TRAIL_STOP,14059.5,14043.61607142857,6.0,2023-01-20 10:45:00,LON,3,SHORT_REV,SHORT,0.37853243947029114,4.232142857142857,2023-01-20,317.678571428587,1,0,2023,0.35-0.45,2023-01
0.0,0.0,2,BE_STOP,14064.25,14064.25,6.0,2023-01-20 16:00:00,NY,2,LONG_BREAK,LONG,0.465177446603775,4.357142857142857,2023-01-20,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,4,BE_STOP,14083.25,14083.25,6.0,2023-01-20 16:15:00,NY,4,LONG_REV,LONG,0.41381391882896423,5.232142857142857,2023-01-20,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,1,STOP_LOSS,14083.5,14077.5,6.0,2023-01-20 16:30:00,NY,4,LONG_REV,LONG,0.3892347812652588,6.446428571428571,2023-01-20,-120.0,0,0,2023,0.35-0.45,2023-01
-1.0000000000000664,-13.314285714286598,2,STOP_LOSS,14095.75,14082.435714285713,13.314285714285715,2023-01-20 16:45:00,NY,2,LONG_BREAK,LONG,0.35268136858940125,16.642857142857142,2023-01-20,-266.285714285732,0,0,2023,0.35-0.45,2023-01
-0.9999999999999898,-10.257142857142753,1,STOP_LOSS,14104.25,14093.992857142857,10.257142857142858,2023-01-20 17:00:00,NY,4,LONG_REV,LONG,0.5536000728607178,12.821428571428571,2023-01-20,-205.14285714285506,0,0,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14127.0,14127.0,8.700000000000001,2023-01-20 17:15:00,NY,4,LONG_REV,LONG,0.6059566736221313,10.875,2023-01-20,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14129.0,14129.0,8.185714285714287,2023-01-20 17:17:00,NY,4,LONG_REV,LONG,0.4687846601009369,10.232142857142858,2023-01-20,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-6.0,9,STOP_LOSS,14325.75,14331.75,6.0,2023-01-23 09:30:00,LON,3,SHORT_REV,SHORT,0.5336118340492249,3.375,2023-01-23,-120.0,0,0,2023,0.45-0.55,2023-01
0.0,0.0,3,BE_STOP,14327.0,14327.0,6.0,2023-01-23 09:45:00,LON,3,SHORT_REV,SHORT,0.5439388155937195,3.232142857142857,2023-01-23,0.0,0,1,2023,0.45-0.55,2023-01
1.8690476190477057,11.214285714286234,12,TRAIL_STOP,14326.5,14337.714285714286,6.0,2023-01-23 09:49:00,LON,4,LONG_REV,LONG,0.43931591510772705,3.0714285714285716,2023-01-23,224.28571428572468,1,0,2023,0.35-0.45,2023-01
-1.0,-6.0,1,STOP_LOSS,14331.25,14337.25,6.0,2023-01-23 10:03:00,LON,3,SHORT_REV,SHORT,0.3641485571861267,3.875,2023-01-23,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,2,BE_STOP,14354.5,14354.5,6.0,2023-01-23 10:15:00,LON,2,LONG_BREAK,LONG,0.3830706775188446,6.017857142857143,2023-01-23,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,1,STOP_LOSS,14326.5,14320.5,6.0,2023-01-23 10:30:00,LON,4,LONG_REV,LONG,0.5110840201377869,4.964285714285714,2023-01-23,-120.0,0,0,2023,0.45-0.55,2023-01
-1.0,-6.0,2,STOP_LOSS,14314.75,14320.75,6.0,2023-01-23 10:32:00,LON,3,SHORT_REV,SHORT,0.5770585536956787,5.607142857142857,2023-01-23,-120.0,0,0,2023,0.55-0.65,2023-01
-1.0,-6.0,2,STOP_LOSS,14320.25,14326.25,6.0,2023-01-23 10:35:00,LON,3,SHORT_REV,SHORT,0.39374276995658875,5.892857142857143,2023-01-23,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,8,BE_STOP,14330.75,14330.75,6.0,2023-01-23 10:45:00,LON,3,SHORT_REV,SHORT,0.4024595320224762,5.446428571428571,2023-01-23,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14351.75,14351.75,6.0,2023-01-23 16:00:00,NY,3,SHORT_REV,SHORT,0.5207461714744568,6.035714285714286,2023-01-23,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14336.5,14336.5,6.0,2023-01-23 16:15:00,NY,4,LONG_REV,LONG,0.4930647313594818,6.160714285714286,2023-01-23,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14359.0,14359.0,6.0,2023-01-23 16:30:00,NY,4,LONG_REV,LONG,0.5142977833747864,5.25,2023-01-23,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-14.0,1,STOP_LOSS,14392.25,14406.25,14.0,2023-01-23 16:45:00,NY,3,SHORT_REV,SHORT,0.36204835772514343,20.321428571428573,2023-01-23,-280.0,0,0,2023,0.35-0.45,2023-01
-1.0000000000000207,-9.985714285714494,1,STOP_LOSS,14456.0,14465.985714285714,9.985714285714288,2023-01-23 17:00:00,NY,3,SHORT_REV,SHORT,0.4228799045085907,12.482142857142858,2023-01-23,-199.71428571428987,0,0,2023,0.35-0.45,2023-01
-1.0,-6.0,3,STOP_LOSS,14588.25,14582.25,6.0,2023-01-24 09:30:00,LON,2,LONG_BREAK,LONG,0.4291561543941498,3.0535714285714284,2023-01-24,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,2,BE_STOP,14575.75,14575.75,6.0,2023-01-24 09:45:00,LON,3,SHORT_REV,SHORT,0.5052104592323303,2.7142857142857144,2023-01-24,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-6.0,2,STOP_LOSS,14576.0,14582.0,6.0,2023-01-24 10:00:00,LON,3,SHORT_REV,SHORT,0.5350379347801208,2.875,2023-01-24,-120.0,0,0,2023,0.45-0.55,2023-01
0.0,0.0,18,BE_STOP,14568.5,14568.5,6.0,2023-01-24 10:15:00,LON,2,LONG_BREAK,LONG,0.3709424138069153,5.267857142857143,2023-01-24,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,4,BE_STOP,14575.0,14575.0,6.0,2023-01-24 10:45:00,LON,3,SHORT_REV,SHORT,0.47483307123184204,5.446428571428571,2023-01-24,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,2,BE_STOP,14503.5,14503.5,6.0,2023-01-24 16:00:00,NY,3,SHORT_REV,SHORT,0.5221908092498779,5.946428571428571,2023-01-24,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,8,BE_STOP,14509.75,14509.75,6.0,2023-01-24 16:15:00,NY,4,LONG_REV,LONG,0.5578213334083557,5.732142857142857,2023-01-24,0.0,0,1,2023,0.55-0.65,2023-01
2.09375,12.5625,1,TRAIL_STOP,14515.0,14502.4375,6.0,2023-01-24 16:30:00,NY,3,SHORT_REV,SHORT,0.5416215658187866,4.875,2023-01-24,251.25,1,0,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14539.25,14539.25,13.785714285714286,2023-01-24 17:00:00,NY,3,SHORT_REV,SHORT,0.35560473799705505,17.232142857142858,2023-01-24,0.0,0,1,2023,0.35-0.45,2023-01
1.9851694915253824,25.098214285713766,1,TRAIL_STOP,14559.0,14584.098214285714,12.642857142857144,2023-01-24 17:15:00,NY,4,LONG_REV,LONG,0.5322865843772888,15.803571428571429,2023-01-24,501.9642857142753,1,0,2023,0.45-0.55,2023-01
0.0,0.0,1,BE_STOP,14500.5,14500.5,6.0,2023-01-25 09:30:00,LON,3,SHORT_REV,SHORT,0.576830267906189,2.9285714285714284,2023-01-25,0.0,0,1,2023,0.55-0.65,2023-01
-1.0,-6.0,8,STOP_LOSS,14494.0,14500.0,6.0,2023-01-25 09:45:00,LON,3,SHORT_REV,SHORT,0.4725780785083771,2.0357142857142856,2023-01-25,-120.0,0,0,2023,0.45-0.55,2023-01
-1.0,-6.0,1,STOP_LOSS,14504.5,14510.5,6.0,2023-01-25 10:00:00,LON,3,SHORT_REV,SHORT,0.7476871609687805,2.732142857142857,2023-01-25,-120.0,0,0,2023,0.65-0.75,2023-01
0.0,0.0,1,BE_STOP,14490.5,14490.5,6.0,2023-01-25 10:15:00,LON,3,SHORT_REV,SHORT,0.3825610280036926,4.732142857142857,2023-01-25,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14486.0,14486.0,6.0,2023-01-25 10:19:00,LON,3,SHORT_REV,SHORT,0.4468601942062378,4.660714285714286,2023-01-25,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,3,STOP_LOSS,14481.25,14487.25,6.0,2023-01-25 10:30:00,LON,3,SHORT_REV,SHORT,0.7056098580360413,4.642857142857143,2023-01-25,-120.0,0,0,2023,0.65-0.75,2023-01
0.0,0.0,1,BE_STOP,14491.75,14491.75,6.0,2023-01-25 10:45:00,LON,3,SHORT_REV,SHORT,0.7061435580253601,3.0357142857142856,2023-01-25,0.0,0,1,2023,0.65-0.75,2023-01
0.0,0.0,3,BE_STOP,14365.25,14365.25,6.0,2023-01-25 16:00:00,NY,3,SHORT_REV,SHORT,0.7028093338012695,4.875,2023-01-25,0.0,0,1,2023,0.65-0.75,2023-01
0.0,0.0,1,BE_STOP,14369.5,14369.5,6.0,2023-01-25 16:15:00,NY,3,SHORT_REV,SHORT,0.7558361291885376,5.785714285714286,2023-01-25,0.0,0,1,2023,0.75+,2023-01
4.1577380952382255,24.94642857142935,1,TRAIL_STOP,14367.5,14342.55357142857,6.0,2023-01-25 16:30:00,NY,3,SHORT_REV,SHORT,0.6284670829772949,5.107142857142857,2023-01-25,498.928571428587,1,0,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14340.5,14340.5,14.0,2023-01-25 16:45:00,NY,4,LONG_REV,LONG,0.728434681892395,18.696428571428573,2023-01-25,0.0,0,1,2023,0.65-0.75,2023-01
0.0,0.0,1,BE_STOP,14279.25,14279.25,13.057142857142859,2023-01-25 17:00:00,NY,4,LONG_REV,LONG,0.5486868619918823,16.321428571428573,2023-01-25,0.0,0,1,2023,0.45-0.55,2023-01
0.0,0.0,3,BE_STOP,14279.75,14279.75,13.5,2023-01-25 17:02:00,NY,4,LONG_REV,LONG,0.3849547803401947,16.875,2023-01-25,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14276.75,14276.75,10.957142857142857,2023-01-25 17:15:00,NY,4,LONG_REV,LONG,0.5068688988685608,13.696428571428571,2023-01-25,0.0,0,1,2023,0.45-0.55,2023-01
1.5898817802503222,16.330357142856883,1,TRAIL_STOP,14282.25,14298.580357142857,10.271428571428572,2023-01-25 17:17:00,NY,4,LONG_REV,LONG,0.4448038339614868,12.839285714285714,2023-01-25,326.60714285713766,1,0,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14583.25,14583.25,6.0,2023-01-26 09:30:00,LON,3,SHORT_REV,SHORT,0.6136276125907898,3.5,2023-01-26,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,16,BE_STOP,14599.25,14599.25,6.0,2023-01-26 09:45:00,LON,3,SHORT_REV,SHORT,0.539095401763916,4.25,2023-01-26,0.0,0,1,2023,0.45-0.55,2023-01
2.846726190476147,17.080357142856883,4,TRAIL_STOP,14598.0,14615.080357142857,6.0,2023-01-26 10:15:00,LON,2,LONG_BREAK,LONG,0.47226738929748535,5.839285714285714,2023-01-26,341.60714285713766,1,0,2023,0.45-0.55,2023-01
-1.0,-6.0,2,STOP_LOSS,14599.5,14593.5,6.0,2023-01-26 10:30:00,LON,2,LONG_BREAK,LONG,0.42641642689704895,5.660714285714286,2023-01-26,-120.0,0,0,2023,0.35-0.45,2023-01
0.0,0.0,3,BE_STOP,14604.0,14604.0,6.0,2023-01-26 10:45:00,LON,3,SHORT_REV,SHORT,0.6433804035186768,4.053571428571429,2023-01-26,0.0,0,1,2023,0.55-0.65,2023-01
-1.0,-6.0,1,STOP_LOSS,14652.25,14658.25,6.0,2023-01-26 16:00:00,NY,3,SHORT_REV,SHORT,0.4155954420566559,7.392857142857143,2023-01-26,-120.0,0,0,2023,0.35-0.45,2023-01
3.125,18.75,1,TRAIL_STOP,14672.25,14691.0,6.0,2023-01-26 16:30:00,NY,4,LONG_REV,LONG,0.3831669092178345,6.5,2023-01-26,375.0,1,0,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14668.0,14668.0,14.0,2023-01-26 16:45:00,NY,2,LONG_BREAK,LONG,0.40576833486557007,20.482142857142858,2023-01-26,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14630.25,14630.25,14.0,2023-01-26 17:00:00,NY,3,SHORT_REV,SHORT,0.36139047145843506,20.803571428571427,2023-01-26,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14648.0,14648.0,14.0,2023-01-26 17:15:00,NY,4,LONG_REV,LONG,0.5092383623123169,19.142857142857142,2023-01-26,0.0,0,1,2023,0.45-0.55,2023-01
-1.0,-6.0,22,STOP_LOSS,14687.0,14693.0,6.0,2023-01-27 09:30:00,LON,3,SHORT_REV,SHORT,0.7154025435447693,2.4285714285714284,2023-01-27,-120.0,0,0,2023,0.65-0.75,2023-01
0.0,0.0,1,BE_STOP,14692.75,14692.75,6.0,2023-01-27 10:00:00,LON,3,SHORT_REV,SHORT,0.5538738965988159,3.0892857142857144,2023-01-27,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,6,BE_STOP,14689.0,14689.0,6.0,2023-01-27 10:02:00,LON,3,SHORT_REV,SHORT,0.3646727502346039,3.6964285714285716,2023-01-27,0.0,0,1,2023,0.35-0.45,2023-01
-1.0,-6.0,2,STOP_LOSS,14687.75,14681.75,6.0,2023-01-27 10:15:00,LON,4,LONG_REV,LONG,0.6361993551254272,4.678571428571429,2023-01-27,-120.0,0,0,2023,0.55-0.65,2023-01
0.0,0.0,1,BE_STOP,14678.25,14678.25,6.0,2023-01-27 10:30:00,LON,4,LONG_REV,LONG,0.621310830116272,4.232142857142857,2023-01-27,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,6,BE_STOP,14691.75,14691.75,6.0,2023-01-27 10:45:00,LON,3,SHORT_REV,SHORT,0.39972740411758423,3.857142857142857,2023-01-27,0.0,0,1,2023,0.35-0.45,2023-01
0.0,0.0,1,BE_STOP,14697.75,14697.75,6.0,2023-01-27 16:00:00,NY,4,LONG_REV,LONG,0.5840197801589966,7.375,2023-01-27,0.0,0,1,2023,0.55-0.65,2023-01
0.0,0.0,2,BE_STOP,14693.25,14693.25,6.0,2023-01-27 16:15:00,NY,4,LONG_REV,LONG,0.4205983877182007,5.910714285714286,2023-01-27,0.0,0,1,2023,0.35-0.45,2023-01
