date,killzone,direction,entry_ts,entry_px,orh,orl,or_width,atr,exit_idx,exit_px,pts,r_mult,reason,mae,mfe,risk,bars_held
2025-02-07,NY,LONG,2025-02-07 16:33:00,22854.5,22842.0,22702.25,139.75,11.946428571428571,64853,22854.5,0.0,0.0,BE,16.5,25.5,26.547619047619047,5
2025-02-10,LON,LONG,2025-02-10 10:06:00,22617.25,22613.75,22597.0,16.75,5.125,65852,22605.86111111111,-11.388888888890506,-1.0000000000001419,SL_INITIAL,12.25,2.75,11.38888888888889,11
2025-02-10,NY,LONG,2025-02-10 16:01:00,22701.0,22697.5,22670.0,27.5,5.696428571428571,66206,22688.34126984127,-12.658730158731487,-1.000000000000105,SL_INITIAL,19.75,2.5,12.658730158730158,10
2025-02-11,LON,SHORT,2025-02-11 10:00:00,22642.75,22683.5,22647.25,36.25,5.142857142857143,67217,22642.75,0.0,0.0,BE,6.0,11.75,11.42857142857143,2
2025-02-11,NY,SHORT,2025-02-11 16:00:00,22588.0,22645.0,22588.25,56.75,9.0,67578,22608.0,-20.0,-1.0,SL_INITIAL,21.0,6.5,20.0,3
2025-02-12,LON,LONG,2025-02-12 10:01:00,22715.0,22714.5,22691.0,23.5,3.0892857142857144,68607,22715.0,0.0,0.0,BE,1.25,10.0,10.0,11
2025-02-12,NY,SHORT,2025-02-12 16:02:00,22423.25,22762.0,22426.25,335.75,14.982142857142858,68973,22456.54365079365,-33.29365079365016,-0.9999999999999808,SL_INITIAL,35.5,0.0,33.2936507936508,16
2025-02-13,LON,SHORT,2025-02-13 10:11:00,22737.25,22798.0,22753.75,44.25,8.607142857142858,70019,22701.65,35.599999999998545,1.8612448132779322,TRAIL_2.0R,10.5,61.0,19.126984126984127,34
2025-02-13,NY,LONG,2025-02-13 16:33:00,22831.25,22812.75,22699.25,113.5,11.178571428571429,70372,22831.25,0.0,0.0,BE,22.75,31.75,24.841269841269842,5
2025-02-14,LON,SHORT,2025-02-14 10:01:00,23048.0,23067.25,23051.0,16.25,4.339285714285714,71370,23048.0,0.0,0.0,BE,8.75,12.0,10.0,15
2025-02-14,NY,LONG,2025-02-14 16:28:00,23028.0,23027.25,22982.0,45.25,5.196428571428571,71745,23016.45238095238,-11.547619047618355,-0.99999999999994,SL_INITIAL,15.0,9.5,11.547619047619047,3
2025-02-17,LON,SHORT,2025-02-17 10:30:00,23146.0,23176.0,23148.25,27.75,3.5535714285714284,72802,23146.0,0.0,0.0,BE,7.5,6.25,10.0,38
2025-02-17,NY,LONG,2025-02-17 16:02:00,23168.5,23167.25,23155.75,11.5,1.9821428571428572,73119,23158.5,-10.0,-1.0,SL_INITIAL,13.25,3.25,10.0,23
2025-02-18,LON,SHORT,2025-02-18 10:03:00,23207.75,23227.5,23208.5,19.0,6.142857142857143,73898,23207.75,0.0,0.0,BE,1.5,26.0,13.650793650793652,21
2025-02-18,NY,LONG,2025-02-18 16:01:00,23223.75,23223.25,23200.25,23.0,3.7142857142857144,74249,23223.75,0.0,0.0,BE,4.75,6.5,10.0,14
2025-02-19,LON,LONG,2025-02-19 10:03:00,23176.5,23173.75,23160.5,13.25,4.142857142857143,75263,23166.5,-10.0,-1.0,SL_INITIAL,13.0,1.75,10.0,6
2025-02-19,NY,LONG,2025-02-19 16:06:00,23127.0,23123.25,23092.25,31.0,5.982142857142857,75631,23113.70634920635,-13.293650793650158,-0.9999999999999523,SL_INITIAL,14.25,4.5,13.293650793650793,11
2025-02-20,LON,LONG,2025-02-20 10:28:00,23084.0,23082.25,23059.0,23.25,4.392857142857143,76712,23099.45,15.450000000000728,1.5450000000000728,TRAIL_2.0R,0.0,22.75,10.0,50
2025-02-20,NY,LONG,2025-02-20 16:03:00,23124.5,23120.25,23098.5,21.75,5.089285714285714,77003,23124.5,0.0,0.0,BE,2.25,8.75,11.30952380952381,6
2025-02-21,LON,SHORT,2025-02-21 10:00:00,23048.0,23069.5,23050.0,19.5,3.357142857142857,78020,23048.0,0.0,0.0,BE,8.25,12.5,10.0,6
2025-02-21,NY,SHORT,2025-02-21 16:25:00,23124.5,23157.5,23127.0,30.5,5.285714285714286,78406,23081.5,43.0,3.6608108108108106,TRAIL_4.0R,7.5,78.75,11.746031746031747,7
2025-02-24,LON,SHORT,2025-02-24 10:09:00,22641.0,22678.5,22643.5,35.0,6.803571428571429,79417,22641.0,0.0,0.0,BE,2.25,28.0,15.119047619047619,15
2025-02-24,NY,SHORT,2025-02-24 16:08:00,22682.0,22712.5,22683.75,28.75,5.857142857142857,79766,22695.015873015873,-13.015873015872785,-0.9999999999999823,SL_INITIAL,17.75,2.0,13.015873015873014,5
2025-02-25,LON,LONG,2025-02-25 10:12:00,22313.75,22293.5,22218.0,75.5,12.607142857142858,80797,22285.734126984127,-28.015873015872785,-0.9999999999999917,SL_INITIAL,31.0,3.25,28.01587301587302,12
2025-02-25,NY,SHORT,2025-02-25 16:25:00,22299.0,22363.75,22304.75,59.0,6.982142857142857,81163,22299.0,0.0,0.0,BE,14.0,30.25,15.515873015873014,5
2025-02-26,LON,SHORT,2025-02-26 10:08:00,22190.5,22217.5,22193.0,24.5,5.160714285714286,82175,22190.5,0.0,0.0,BE,10.5,8.25,11.468253968253968,14
2025-02-26,NY,SHORT,2025-02-26 16:15:00,22158.75,22244.5,22166.5,78.0,10.464285714285714,82532,22158.75,0.0,0.0,BE,10.5,22.75,23.253968253968253,4
2025-02-27,LON,SHORT,2025-02-27 10:00:00,22193.75,22237.25,22199.0,38.25,6.625,83541,22185.1,8.650000000001455,0.5875471698114195,TRAIL_2.0R,2.75,31.75,14.722222222222223,8
2025-02-27,NY,LONG,2025-02-27 16:37:00,22285.75,22279.5,22180.75,98.75,19.214285714285715,83933,22243.051587301587,-42.69841269841345,-1.0000000000000175,SL_INITIAL,72.5,7.25,42.698412698412696,3
2025-02-28,LON,LONG,2025-02-28 10:08:00,21547.75,21542.5,21464.75,77.75,8.642857142857142,84927,21528.54365079365,-19.20634920634984,-1.000000000000033,SL_INITIAL,20.75,3.75,19.206349206349206,6
2025-02-28,NY,SHORT,2025-02-28 16:28:00,21479.5,21576.25,21488.0,88.25,13.232142857142858,85306,21444.35,35.150000000001455,1.1953846153846648,TRAIL_2.0R,28.0,96.0,29.404761904761905,5
2025-03-03,LON,LONG,2025-03-03 10:07:00,21894.25,21892.75,21835.25,57.5,11.0,86311,21869.805555555555,-24.444444444445253,-1.000000000000033,SL_INITIAL,33.25,7.75,24.444444444444446,11
2025-03-03,NY,LONG,2025-03-03 16:04:00,21992.25,21987.5,21946.25,41.25,10.696428571428571,86664,21992.25,0.0,0.0,BE,3.25,18.25,23.76984126984127,7
2025-03-04,LON,LONG,2025-03-04 10:22:00,21431.0,21430.0,21387.25,42.75,14.392857142857142,87723,21431.0,0.0,0.0,BE,11.5,44.5,31.98412698412698,28
2025-03-04,NY,LONG,2025-03-04 16:03:00,21285.25,21268.0,21174.0,94.0,19.196428571428573,88049,21285.25,0.0,0.0,BE,4.5,25.25,42.65873015873016,13
2025-03-05,LON,SHORT,2025-03-05 10:02:00,21444.75,21472.75,21447.25,25.5,8.535714285714286,89057,21444.75,0.0,0.0,BE,2.0,11.0,18.96825396825397,2
2025-03-05,NY,SHORT,2025-03-05 16:02:00,21313.25,21381.25,21320.5,60.75,17.446428571428573,89419,21313.25,0.0,0.0,BE,11.75,21.75,38.76984126984127,4
2025-03-06,LON,SHORT,2025-03-06 10:00:00,21447.25,21535.5,21449.25,86.25,10.642857142857142,90437,21447.25,0.0,0.0,BE,3.75,23.0,23.650793650793652,4
2025-03-06,NY,SHORT,2025-03-06 16:31:00,21192.75,21297.0,21213.0,84.0,16.660714285714285,90827,21192.75,0.0,0.0,BE,11.0,42.0,37.02380952380952,3
2025-03-07,LON,LONG,2025-03-07 10:06:00,21096.5,21088.0,21044.25,43.75,10.285714285714286,91824,21073.64285714286,-22.857142857141298,-0.9999999999999316,SL_INITIAL,26.25,0.75,22.85714285714286,5
2025-03-07,NY,SHORT,2025-03-07 16:11:00,20959.5,21185.75,20973.5,212.25,26.0,92208,21009.5,-50.0,-1.0,SL_INITIAL,55.5,23.75,50.0,24
2025-03-10,LON,SHORT,2025-03-10 10:04:00,20995.5,21039.0,20997.25,41.75,9.482142857142858,93267,20976.55,18.950000000000728,0.8993220338983395,TRAIL_2.0R,3.25,47.75,21.071428571428573,10
2025-03-10,NY,SHORT,2025-03-10 16:02:00,20646.5,20816.5,20656.25,160.25,37.767857142857146,93621,20646.5,0.0,0.0,BE,4.5,43.5,50.0,6
2025-03-11,LON,LONG,2025-03-11 10:04:00,20406.25,20404.0,20315.0,89.0,15.285714285714286,94667,20457.37,51.11999999999898,1.504934579439222,TRAIL_2.0R,10.5,74.5,33.968253968253975,30
2025-03-11,NY,SHORT,2025-03-11 16:05:00,20296.75,20511.0,20297.75,213.25,51.589285714285715,95000,20346.75,-50.0,-1.0,SL_INITIAL,96.75,6.5,50.0,2
2025-03-12,LON,LONG,2025-03-12 10:01:00,20409.5,20395.0,20308.75,86.25,9.625,96019,20388.11111111111,-21.388888888890506,-1.0000000000000755,SL_INITIAL,27.25,6.75,21.38888888888889,5
2025-03-12,NY,SHORT,2025-03-12 16:32:00,20499.5,20689.75,20501.75,188.0,31.107142857142858,96445,20359.1,140.40000000000146,2.808000000000029,TRAIL_3.0R,0.0,192.25,50.0,40
2025-03-13,LON,LONG,2025-03-13 11:15:00,20426.0,20421.0,20328.75,92.25,10.017857142857142,97480,20448.8,22.799999999999272,1.0241711229946198,TRAIL_2.0R,4.0,44.75,22.261904761904763,12
2025-03-14,LON,LONG,2025-03-14 10:18:00,20336.5,20334.0,20282.0,52.0,10.053571428571429,98808,20336.5,0.0,0.0,BE,10.0,29.5,22.341269841269842,17
2025-03-14,NY,LONG,2025-03-14 17:01:00,20536.5,20532.75,20362.75,170.0,18.767857142857142,99270,20536.5,0.0,0.0,BE,35.5,78.5,41.70634920634921,76
2025-03-17,LON,LONG,2025-03-17 10:00:00,20510.75,20509.25,20473.75,35.5,7.089285714285714,100160,20494.99603174603,-15.753968253968196,-0.9999999999999964,SL_INITIAL,17.25,5.75,15.753968253968253,7
2025-03-17,NY,SHORT,2025-03-17 16:59:00,20594.0,20765.75,20601.25,164.5,20.142857142857142,100583,20594.0,0.0,0.0,BE,30.0,27.5,44.76190476190476,11
2025-03-18,LON,SHORT,2025-03-18 10:03:00,20681.0,20697.5,20681.5,16.0,5.553571428571429,101540,20693.34126984127,-12.341269841268513,-0.9999999999998923,SL_INITIAL,14.0,4.0,12.341269841269842,4
2025-03-18,NY,SHORT,2025-03-18 16:01:00,20359.25,20609.5,20365.75,243.75,28.875,101899,20409.25,-50.0,-1.0,SL_INITIAL,51.25,3.75,50.0,5
2025-03-19,LON,LONG,2025-03-19 10:34:00,20441.75,20435.5,20368.5,67.0,7.142857142857143,102954,20441.75,0.0,0.0,BE,1.75,13.25,15.873015873015873,7
2025-03-19,NY,LONG,2025-03-19 16:02:00,20561.5,20553.25,20414.75,138.5,19.0,103299,20561.5,0.0,0.0,BE,9.25,47.75,42.22222222222222,24
2025-03-20,LON,LONG,2025-03-20 10:15:00,20772.5,20771.75,20744.5,27.25,7.071428571428571,104326,20772.5,0.0,0.0,BE,10.5,9.25,15.714285714285714,18
2025-03-20,NY,LONG,2025-03-20 16:01:00,20686.75,20641.5,20464.5,177.0,21.25,104669,20686.75,0.0,0.0,BE,13.75,47.75,47.22222222222222,15
2025-03-21,LON,LONG,2025-03-21 10:05:00,20570.0,20569.5,20528.75,40.75,7.75,105682,20570.0,0.0,0.0,BE,3.75,11.25,17.22222222222222,4
2025-03-21,NY,LONG,2025-03-21 16:24:00,20465.25,20460.75,20316.0,144.75,23.517857142857142,106074,20415.25,-50.0,-1.0,SL_INITIAL,50.75,16.75,50.0,17
2025-03-24,LON,LONG,2025-03-24 10:04:00,20886.25,20881.25,20868.0,13.25,5.232142857142857,107064,20914.2,27.950000000000728,2.403890784982998,TRAIL_3.0R,0.0,37.5,11.626984126984127,7
2025-03-24,NY,LONG,2025-03-24 16:24:00,21049.0,21047.0,20937.75,109.25,13.589285714285714,107475,21049.0,0.0,0.0,BE,25.0,19.0,30.198412698412696,38
